ID,date,breakfast,lunch,supper,start_weight,weight
6cbc3f150f986686103a1c4f8cec0a8a,2018/9/4,breakfast/224258_20180904_breakfast_1536019567.jpg;breakfast/224258_20180904_breakfast_1536019583.jpg|||bread milk egg,lunch/224258_20180904_lunch_1536043750.jpg|||broccoli zucchini rice,supper/224258_20180904_supper_1536059640.jpg|||cabbage chicken,62.9,62.9
6cbc3f150f986686103a1c4f8cec0a8a,2018/9/5,breakfast/224258_20180905_breakfast_1536109905.jpg|||bread coffee milk egg,lunch/224258_20180905_lunch_1536121985.jpg;lunch/224258_20180905_lunch_1536121999.jpg|||cake lettuce rice,supper/224258_20180905_supper_1536141624.jpg|||fish date lettuce,62.9,62.9
6cbc3f150f986686103a1c4f8cec0a8a,2018/9/6,breakfast/224258_20180906_breakfast_1536192051.jpg|||bread milk egg,lunch/224258_20180906_lunch_1536209154.jpg|||chicken lettuce rice,supper/224258_20180906_supper_1536233667.jpg;supper/224258_20180906_supper_1536233672.jpg|||nut beef,62.9,62.5
6cbc3f150f986686103a1c4f8cec0a8a,2018/9/7,breakfast/224258_20180907_breakfast_1536311501.jpg|||bread milk egg,lunch/224258_20180907_lunch_1536311552.jpg;lunch/224258_20180907_lunch_1536311557.jpg|||bean green egg,supper/224258_20180907_supper_1536321715.jpg|||shrimp vegetable cucumber meat egg,62.5,62.6
6cbc3f150f986686103a1c4f8cec0a8a,2018/9/8,breakfast/224258_20180908_breakfast_1536372788.jpg|||bread milk,lunch/224258_20180908_lunch_1536380376.jpg|||porridge cucumber vegetable potato,supper/224258_20180908_supper_1536408941.jpg|||shrimp vegetable potato,62.6,62.3
6cbc3f150f986686103a1c4f8cec0a8a,2018/9/9,breakfast/224258_20180909_breakfast_1536459630.jpg|||bread milk,lunch/224258_20180909_lunch_1536468038.jpg|||shrimp bean porridge duck meat,supper/224258_20180909_supper_1536490358.jpg|||melon shrimp duck meat,62.3,61.9
908dac7526b1ee86a68f4827890bd8ee,2018/9/3,breakfast/224252_20180903_breakfast_1535935657.jpg;breakfast/224252_20180903_breakfast_1535935666.jpg|||sugar porridge coffee egg,lunch/224252_20180903_lunch_1535949354.jpg|||fish carrot vegetable rice,supper/224252_20180903_supper_1535973074.jpg;supper/224252_20180903_supper_1535973096.jpg|||onion lettuce meat,53.9,53.4
908dac7526b1ee86a68f4827890bd8ee,2018/9/4,breakfast/224252_20180904_breakfast_1536017761.jpg;breakfast/224252_20180904_breakfast_1536017767.jpg|||wheat tomato egg,lunch/224252_20180904_lunch_1536041351.jpg;lunch/224252_20180904_lunch_1536041359.jpg|||chicken water broccoli rice potato mushroom,supper/224252_20180904_supper_1536059115.jpg;supper/224252_20180904_supper_1536059121.jpg|||bean beef chicken lotus_root,53.4,52.8
908dac7526b1ee86a68f4827890bd8ee,2018/9/5,breakfast/224252_20180905_breakfast_1536111898.jpg|||cucumber egg potato,lunch/224252_20180905_lunch_1536125302.jpg;lunch/224252_20180905_lunch_1536125533.jpg|||spinach berry potato fish gourd,supper/224252_20180905_supper_1536151150.jpg;supper/224252_20180905_supper_1536151154.jpg|||pepper shrimp crab vegetable broccoli cake,52.8,53.0
908dac7526b1ee86a68f4827890bd8ee,2018/9/6,breakfast/224252_20180906_breakfast_1536193681.jpg;breakfast/224252_20180906_breakfast_1536193688.jpg|||cucumber egg,lunch/224252_20180906_lunch_1536209346.jpg;lunch/224252_20180906_lunch_1536209351.jpg|||chicken corn rice oatmeal mushroom,supper/224252_20180906_supper_1536233240.jpg|||shrimp beef potato cabbage green,53.0,53.2
908dac7526b1ee86a68f4827890bd8ee,2018/9/7,breakfast/224252_20180907_breakfast_1536278085.jpg|||carrot porridge egg,lunch/224252_20180907_lunch_1536300501.jpg;lunch/224252_20180907_lunch_1536300510.jpg;lunch/224252_20180907_lunch_1536300634.jpg|||chicken rice apple mushroom green,supper/224252_20180907_supper_1536323010.jpg|||beef mushroom duck,53.2,53.2
908dac7526b1ee86a68f4827890bd8ee,2018/9/8,breakfast/224252_20180908_breakfast_1536373702.jpg;breakfast/224252_20180908_breakfast_1536373707.jpg|||carrot porridge coffee milk,lunch/224252_20180908_lunch_1536381822.jpg;lunch/224252_20180908_lunch_1536381827.jpg;lunch/224252_20180908_lunch_1536382032.jpg|||cabbage beef mushroom corn,supper/224252_20180908_supper_1536407492.jpg|||salmon beef shrimp broccoli,53.2,52.7
879bd5b6824e6af88693cd1c5229ddc0,2018/9/4,breakfast/224241_20180904_breakfast_1536021647.jpg|||bread yogurt,lunch/224241_20180904_lunch_1536033684.jpg|||fish vegetable rice,supper/224241_20180904_supper_1536067866.jpg|||spinach vegetable shellfish rice fish soup,55.0,55.6
879bd5b6824e6af88693cd1c5229ddc0,2018/9/5,breakfast/224241_20180905_breakfast_1536109495.jpg|||orange bread oatmeal milk,lunch/224241_20180905_lunch_1536120545.jpg|||seedlings pork pumpkin,supper/224241_20180905_supper_1536146829.jpg|||spinach bean rice soup bamboo_shoot egg,55.6,55.0
879bd5b6824e6af88693cd1c5229ddc0,2018/9/6,breakfast/224241_20180906_breakfast_1536197798.jpg|||orange bread soy,lunch/224241_20180906_lunch_1536206085.jpg|||mackerel noodle,supper/224241_20180906_supper_1536229364.jpg|||meat vegetable mackerel,55.0,54.7
879bd5b6824e6af88693cd1c5229ddc0,2018/9/7,breakfast/224241_20180907_breakfast_1536280878.jpg|||orange bread milk,lunch/224241_20180907_lunch_1536316071.jpg|||squid green celery rice,supper/224241_20180907_supper_1536318490.jpg|||mackerel,54.7,54.7
879bd5b6824e6af88693cd1c5229ddc0,2018/9/8,breakfast/224241_20180908_breakfast_1536369789.jpg|||porridge dumpling,lunch/224241_20180908_lunch_1536383091.jpg|||soup bean porridge,supper/224241_20180908_supper_1536408557.jpg|||amaranth borscht cucumber crab,54.7,54.4
879bd5b6824e6af88693cd1c5229ddc0,2018/9/9,breakfast/224241_20180909_breakfast_1536456211.jpg|||bean meat cucumber rice,lunch/224241_20180909_lunch_1536481456.jpg|||green noodle,supper/224241_20180909_supper_1536489579.jpg|||water pork mackerel bean rice green,54.4,54.4
1fa48a99b06e0babd604fcabcf563692,2018/9/2,breakfast/224239_20180902_breakfast_1535843083.jpg|||bun water,lunch/224239_20180902_lunch_1535857701.jpg|||water pork rice cabbage tofu garlic,supper/224239_20180902_supper_1535878938.jpg|||water pork rice radish fish lamb,86.6,86.6
1fa48a99b06e0babd604fcabcf563692,2018/9/3,breakfast/224239_20180903_breakfast_1535933955.jpg|||water corn,lunch/224239_20180903_lunch_1535944763.jpg|||water rice cod potato beetroot,supper/224239_20180903_supper_1535969920.jpg|||sprout water pork rice tofu,86.6,86.6
1fa48a99b06e0babd604fcabcf563692,2018/9/4,breakfast/224239_20180904_breakfast_1536023596.jpg|||bun porridge corn water,lunch/224239_20180904_lunch_1536031842.jpg|||water pork cucumber rice fungus tofu egg,supper/224239_20180904_supper_1536066096.jpg|||water rice sauerkraut potato tofu,86.6,86.2
1fa48a99b06e0babd604fcabcf563692,2018/9/5,breakfast/224239_20180905_breakfast_1536116298.jpg|||porridge bun,lunch/224239_20180905_lunch_1536122376.jpg|||water tofu beef rice,supper/224239_20180905_supper_1536144208.jpg|||fish water chicken rice,86.2,86.2
1fa48a99b06e0babd604fcabcf563692,2018/9/6,breakfast/224239_20180906_breakfast_1536191083.jpg|||porridge water corn,lunch/224239_20180906_lunch_1536203921.jpg|||water rice potato cabbage egg,supper/224239_20180906_supper_1536224864.jpg|||water rice fish eggplant kelp,86.2,85.7
1fa48a99b06e0babd604fcabcf563692,2018/9/7,breakfast/224239_20180907_breakfast_1536277854.jpg|||carrot bun water kelp,lunch/224239_20180907_lunch_1536308208.jpg|||pepper water rice potato eggplant,supper/224239_20180907_supper_1536311983.jpg|||chicken water tomato rice fish egg,85.7,85.5
af79b7707195ba17d7e8c873e0557373,2018/9/5,breakfast/224238_20180905_breakfast_1536107974.jpg|||apple walnut milk egg,lunch/224238_20180905_lunch_1536124690.jpg;lunch/224238_20180905_lunch_1536124717.jpg|||cabbage tofu mushroom onion,supper/224238_20180905_supper_1536154511.jpg;supper/224238_20180905_supper_1536154523.jpg|||vegetable sushi fish lamb fruit,46.7,46.4
af79b7707195ba17d7e8c873e0557373,2018/9/6,breakfast/224238_20180906_breakfast_1536200027.jpg|||porridge egg,lunch/224238_20180906_lunch_1536207570.jpg|||potato beef sauce,supper/224238_20180906_supper_1536239030.jpg;supper/224238_20180906_supper_1536239038.jpg|||fish kelp lotus_root,46.4,46.2
af79b7707195ba17d7e8c873e0557373,2018/9/7,breakfast/224238_20180907_breakfast_1536283415.jpg|||orange soup milk,lunch/224238_20180907_lunch_1536297548.jpg|||bean yam chicken cabbage,supper/224238_20180907_supper_1536312973.jpg|||cabbage meat,46.2,46.7
af79b7707195ba17d7e8c873e0557373,2018/9/8,breakfast/224238_20180908_breakfast_1536386064.jpg;breakfast/224238_20180908_breakfast_1536386069.jpg|||tomato yogurt egg,lunch/224238_20180908_lunch_1536386154.jpg|||chicken rice,supper/224238_20180908_supper_1536401911.jpg|||chicken tomato lettuce,46.7,46.5
af79b7707195ba17d7e8c873e0557373,2018/9/9,breakfast/224238_20180909_breakfast_1536496020.jpg|||tomato yogurt,lunch/224238_20180909_lunch_1536496073.jpg|||spinach duck potato,supper/224238_20180909_supper_1536496153.jpg|||salmon tofu sugar,46.5,45.8
af79b7707195ba17d7e8c873e0557373,2018/9/10,breakfast/224238_20180910_breakfast_1536548392.jpg|||soup porridge,lunch/224238_20180910_lunch_1536558109.jpg|||soup millet celery,supper/224238_20180910_supper_1536587544.jpg|||shrimp shellfish cucumber rice,45.8,46.3
1f9ed5f0a9ed90c1a45c4c0c418f83c7,2018/9/4,breakfast/224236_20180904_breakfast_1536021610.jpg|||bread tofu egg,lunch/224236_20180904_lunch_1536037376.jpg|||water vegetable lettuce potato egg,supper/224236_20180904_supper_1536057042.jpg;supper/224236_20180904_supper_1536057047.jpg|||tomato potato,93.1,92.1
1f9ed5f0a9ed90c1a45c4c0c418f83c7,2018/9/5,breakfast/224236_20180905_breakfast_1536107678.jpg|||tofu lettuce egg,lunch/224236_20180905_lunch_1536123129.jpg;lunch/224236_20180905_lunch_1536123133.jpg;lunch/224236_20180905_lunch_1536123139.jpg|||shrimp chicken pear vegetable cucumber bread meat,supper/224236_20180905_supper_1536142539.jpg;supper/224236_20180905_supper_1536142545.jpg|||artemisia shrimp corn spinach mackerel shellfish bread pumpkin fish cabbage mushroom,92.1,91.2
1f9ed5f0a9ed90c1a45c4c0c418f83c7,2018/9/6,breakfast/224236_20180906_breakfast_1536194623.jpg|||porridge millet celery egg,lunch/224236_20180906_lunch_1536231591.jpg|||melon fish yam celery,supper/224236_20180906_supper_1536231672.jpg|||melon porridge vegetable cucumber,91.2,90.8
1f9ed5f0a9ed90c1a45c4c0c418f83c7,2018/9/7,breakfast/224236_20180907_breakfast_1536281484.jpg|||bread tofu lettuce egg,lunch/224236_20180907_lunch_1536296360.jpg;lunch/224236_20180907_lunch_1536296366.jpg|||sugar bean grain cauliflower bread green,supper/224236_20180907_supper_1536315177.jpg;supper/224236_20180907_supper_1536315183.jpg;supper/224236_20180907_supper_1536315187.jpg;supper/224236_20180907_supper_1536315193.jpg|||melon bread green milk egg,90.8,90.5
1f9ed5f0a9ed90c1a45c4c0c418f83c7,2018/9/8,breakfast/224236_20180908_breakfast_1536366560.jpg;breakfast/224236_20180908_breakfast_1536366565.jpg;breakfast/224236_20180908_breakfast_1536366569.jpg|||porridge apple egg,lunch/224236_20180908_lunch_1536383374.jpg;lunch/224236_20180908_lunch_1536383379.jpg;lunch/224236_20180908_lunch_1536383383.jpg;lunch/224236_20180908_lunch_1536383386.jpg;lunch/224236_20180908_lunch_1536383391.jpg|||shrimp lentil onion cabbage tofu dumpling,supper/224236_20180908_supper_1536411611.jpg;supper/224236_20180908_supper_1536411615.jpg|||fish sugar mushroom lettuce,90.5,90.5
1f9ed5f0a9ed90c1a45c4c0c418f83c7,2018/9/9,breakfast/224236_20180909_breakfast_1536455182.jpg;breakfast/224236_20180909_breakfast_1536455188.jpg;breakfast/224236_20180909_breakfast_1536455192.jpg;breakfast/224236_20180909_breakfast_1536455195.jpg|||tofu porridge sauce egg,lunch/224236_20180909_lunch_1536469637.jpg;lunch/224236_20180909_lunch_1536469674.jpg;lunch/224236_20180909_lunch_1536469685.jpg;lunch/224236_20180909_lunch_1536469693.jpg|||pepper corn cucumber fish cabbage,supper/224236_20180909_supper_1536490450.jpg;supper/224236_20180909_supper_1536490460.jpg;supper/224236_20180909_supper_1536490467.jpg;supper/224236_20180909_supper_1536490475.jpg;supper/224236_20180909_supper_1536490484.jpg;supper/224236_20180909_supper_1536490494.jpg|||shrimp yam mushroom lettuce tofu lamb,90.5,90.3
1f9ed5f0a9ed90c1a45c4c0c418f83c7,2018/9/10,breakfast/224236_20180910_breakfast_1536554440.jpg|||tofu lettuce egg,lunch/224236_20180910_lunch_1536554513.jpg|||melon garlic chicken meat,supper/224236_20180910_supper_1536578221.jpg|||sprout sugar chicken cauliflower,90.3,90.3
1f9ed5f0a9ed90c1a45c4c0c418f83c7,2018/9/11,breakfast/224236_20180911_breakfast_1536626976.jpg|||cauliflower rice carrot tofu egg,lunch/224236_20180911_lunch_1536644736.jpg|||sprout tofu shrimp potato,supper/224236_20180911_supper_1536662338.jpg|||melon mushroom meat,90.3,90.2
1f9ed5f0a9ed90c1a45c4c0c418f83c7,2018/9/12,breakfast/224236_20180912_breakfast_1536714833.jpg|||tofu lettuce egg,lunch/224236_20180912_lunch_1536738035.jpg|||chicken oil rice celery meat mushroom green,supper/224236_20180912_supper_1536757256.jpg|||meat,90.2,91.5
1f9ed5f0a9ed90c1a45c4c0c418f83c7,2018/9/13,breakfast/224236_20180913_breakfast_1536796909.jpg|||bun egg,lunch/224236_20180913_lunch_1536816383.jpg|||corn sauce rice melon lamb,supper/224236_20180913_supper_1536841387.jpg;supper/224236_20180913_supper_1536841391.jpg|||fish sugar mushroom lettuce,91.5,89.2
1f9ed5f0a9ed90c1a45c4c0c418f83c7,2018/9/14,breakfast/224236_20180914_breakfast_1536884012.jpg|||tofu bun egg,lunch/224236_20180914_lunch_1536911767.jpg;lunch/224236_20180914_lunch_1536911769.jpg;lunch/224236_20180914_lunch_1536911772.jpg;lunch/224236_20180914_lunch_1536911779.jpg;lunch/224236_20180914_lunch_1536911786.jpg|||sugar spinach vegetable fish tofu,supper/224236_20180914_supper_1536919535.jpg|||cabbage porridge vegetable,89.2,89.5
1f9ed5f0a9ed90c1a45c4c0c418f83c7,2018/9/15,breakfast/224236_20180915_breakfast_1536972619.jpg;breakfast/224236_20180915_breakfast_1536972623.jpg;breakfast/224236_20180915_breakfast_1536972629.jpg|||porridge lettuce egg,lunch/224236_20180915_lunch_1536985397.jpg|||chili chicken bean porridge rice melon egg,supper/224236_20180915_supper_1537016573.jpg;supper/224236_20180915_supper_1537016578.jpg;supper/224236_20180915_supper_1537016587.jpg;supper/224236_20180915_supper_1537016591.jpg;supper/224236_20180915_supper_1537016595.jpg;supper/224236_20180915_supper_1537016600.jpg;supper/224236_20180915_supper_1537016603.jpg|||artemisia wine yam wood_ear mushroom lettuce potato tofu noodle lamb,89.5,89.4
1f9ed5f0a9ed90c1a45c4c0c418f83c7,2018/9/16,breakfast/224236_20180916_breakfast_1537062560.jpg|||porridge dumpling egg,lunch/224236_20180916_lunch_1537075964.jpg;lunch/224236_20180916_lunch_1537075969.jpg|||dumpling milk sauce,supper/224236_20180916_supper_1537096200.jpg;supper/224236_20180916_supper_1537096205.jpg|||chicken water cauliflower lettuce tofu mushroom,89.4,89.5
1f9ed5f0a9ed90c1a45c4c0c418f83c7,2018/9/17,breakfast/224236_20180917_breakfast_1537146374.jpg|||tofu bun lettuce egg,lunch/224236_20180917_lunch_1537159849.jpg|||meat barley yogurt potato,supper/224236_20180917_supper_1537187519.jpg;supper/224236_20180917_supper_1537187523.jpg;supper/224236_20180917_supper_1537187527.jpg;supper/224236_20180917_supper_1537187531.jpg;supper/224236_20180917_supper_1537187537.jpg;supper/224236_20180917_supper_1537187644.jpg|||water spinach tofu lamb chive,89.5,89.3
1f9ed5f0a9ed90c1a45c4c0c418f83c7,2018/9/18,breakfast/224236_20180918_breakfast_1537231438.jpg|||tofu bun cauliflower egg,lunch/224236_20180918_lunch_1537257028.jpg|||rapeseed chicken vegetable oil rice beef potato soup,supper/224236_20180918_supper_1537269645.jpg|||melon garlic meat,89.3,89.2
1f9ed5f0a9ed90c1a45c4c0c418f83c7,2018/9/19,breakfast/224236_20180919_breakfast_1537319182.jpg|||tofu bun lettuce egg,lunch/224236_20180919_lunch_1537348706.jpg|||yam cauliflower celery rice,supper/224236_20180919_supper_1537358806.jpg;supper/224236_20180919_supper_1537358811.jpg|||egg,89.2,88.9
1f9ed5f0a9ed90c1a45c4c0c418f83c7,2018/9/20,breakfast/224236_20180920_breakfast_1537407939.jpg|||bun carrot celery peanut tofu egg,lunch/224236_20180920_lunch_1537423186.jpg|||seedlings pumpkin fish mushroom green,supper/224236_20180920_supper_1537437107.jpg|||porridge potato,88.9,88.0
1f9ed5f0a9ed90c1a45c4c0c418f83c7,2018/9/21,breakfast/224236_20180921_breakfast_1537492366.jpg|||tofu bun lettuce egg,lunch/224236_20180921_lunch_1537520894.jpg|||sugar bun yogurt fish cabbage sprout,supper/224236_20180921_supper_1537522619.jpg|||amaranth porridge chicken celery,88.0,88.1
1f9ed5f0a9ed90c1a45c4c0c418f83c7,2018/9/22,breakfast/224236_20180922_breakfast_1537579788.jpg;breakfast/224236_20180922_breakfast_1537579792.jpg;breakfast/224236_20180922_breakfast_1537579796.jpg|||tofu bun egg,lunch/224236_20180922_lunch_1537598942.jpg;lunch/224236_20180922_lunch_1537598948.jpg|||lamb shrimp bun tomato mushroom eggplant,supper/224236_20180922_supper_1537617805.jpg;supper/224236_20180922_supper_1537617809.jpg;supper/224236_20180922_supper_1537617812.jpg;supper/224236_20180922_supper_1537617842.jpg|||tofu chestnut radish kelp,88.1,87.7
1f9ed5f0a9ed90c1a45c4c0c418f83c7,2018/9/23,breakfast/224236_20180923_breakfast_1537666757.jpg;breakfast/224236_20180923_breakfast_1537666760.jpg;breakfast/224236_20180923_breakfast_1537666765.jpg|||porridge cauliflower egg,lunch/224236_20180923_lunch_1537698139.jpg;lunch/224236_20180923_lunch_1537698143.jpg|||orange tofu dumpling,supper/224236_20180923_supper_1537710274.jpg|||,87.7,87.4
1f9ed5f0a9ed90c1a45c4c0c418f83c7,2018/9/24,breakfast/224236_20180924_breakfast_1537748496.jpg;breakfast/224236_20180924_breakfast_1537748501.jpg;breakfast/224236_20180924_breakfast_1537748505.jpg;breakfast/224236_20180924_breakfast_1537748511.jpg|||cabbage porridge nut egg,lunch/224236_20180924_lunch_1537761746.jpg;lunch/224236_20180924_lunch_1537761750.jpg;lunch/224236_20180924_lunch_1537761754.jpg;lunch/224236_20180924_lunch_1537761758.jpg;lunch/224236_20180924_lunch_1537761762.jpg|||seedlings pork cucumber bread cabbage,supper/224236_20180924_supper_1537789657.jpg;supper/224236_20180924_supper_1537789662.jpg;supper/224236_20180924_supper_1537789670.jpg|||tofu meal_replacement_powder milk,87.4,86.8
1f9ed5f0a9ed90c1a45c4c0c418f83c7,2018/9/25,breakfast/224236_20180925_breakfast_1537842505.jpg|||tofu bun cauliflower egg,lunch/224236_20180925_lunch_1537876518.jpg|||,supper/224236_20180925_supper_1537876560.jpg|||vegetable porridge rice potato tofu,86.8,87.3
1f9ed5f0a9ed90c1a45c4c0c418f83c7,2018/9/26,breakfast/224236_20180926_breakfast_1537921881.jpg|||tofu bun lettuce egg,lunch/224236_20180926_lunch_1537938885.jpg;lunch/224236_20180926_lunch_1537938893.jpg;lunch/224236_20180926_lunch_1537938898.jpg;lunch/224236_20180926_lunch_1537938903.jpg|||artemisia shrimp spinach shellfish fillet lettuce cabbage mushroom egg,supper/224236_20180926_supper_1537964522.jpg|||fish tofu mushroom lettuce,87.3,87.3
1f9ed5f0a9ed90c1a45c4c0c418f83c7,2018/9/27,breakfast/224236_20180927_breakfast_1538029950.jpg|||milk,lunch/224236_20180927_lunch_1538029990.jpg|||melon shrimp sandwich vegetable,supper/224236_20180927_supper_1538052308.jpg;supper/224236_20180927_supper_1538054528.jpg;supper/224236_20180927_supper_1538054533.jpg;supper/224236_20180927_supper_1538054540.jpg|||tofu yam lettuce,87.3,87.3
1f9ed5f0a9ed90c1a45c4c0c418f83c7,2018/9/28,breakfast/224236_20180928_breakfast_1538111034.jpg|||tofu lettuce egg,lunch/224236_20180928_lunch_1538111124.jpg;lunch/224236_20180928_lunch_1538111127.jpg;lunch/224236_20180928_lunch_1538111132.jpg;lunch/224236_20180928_lunch_1538111139.jpg;lunch/224236_20180928_lunch_1538111145.jpg;lunch/224236_20180928_lunch_1538111150.jpg|||artemisia shrimp beef lettuce fish cabbage mushroom egg,supper/224236_20180928_supper_1538134836.jpg|||meal_replacement_powder,87.3,87.0
1f9ed5f0a9ed90c1a45c4c0c418f83c7,2018/9/29,breakfast/224236_20180929_breakfast_1538199054.jpg;breakfast/224236_20180929_breakfast_1538199059.jpg|||bread tofu lettuce egg,lunch/224236_20180929_lunch_1538199109.jpg;lunch/224236_20180929_lunch_1538199112.jpg|||bread meal_replacement_powder,supper/224236_20180929_supper_1538219962.jpg|||bean porridge chicken vegetable,87.0,86.3
1f9ed5f0a9ed90c1a45c4c0c418f83c7,2018/9/30,breakfast/224236_20180930_breakfast_1538271788.jpg|||tofu lettuce egg,lunch/224236_20180930_lunch_1538283308.jpg|||meal_replacement_powder,supper/224236_20180930_supper_1538317580.jpg|||sprout bone lily potato,86.3,85.7
3751525100fa1880bc8bfe268fe1821a,2018/9/7,breakfast/224229_20180907_breakfast_1536276833.jpg|||cake apple milk,lunch/224229_20180907_lunch_1536293573.jpg|||pepper pork carrot cantaloupe radish potato fish egg,supper/224229_20180907_supper_1536320225.jpg|||beef mushroom,59.25,59.1
3751525100fa1880bc8bfe268fe1821a,2018/9/8,breakfast/224229_20180908_breakfast_1536367262.jpg|||porridge egg potato,lunch/224229_20180908_lunch_1536378093.jpg|||pepper pork bean cucumber melon potato,supper/224229_20180908_supper_1536403059.jpg|||carrot,59.1,58.8
3751525100fa1880bc8bfe268fe1821a,2018/9/9,breakfast/224229_20180909_breakfast_1536463923.jpg|||pepper chicken rice pumpkin cabbage leek egg,lunch/224229_20180909_lunch_1536454828.jpg|||mushroom milk potato,supper/224229_20180909_supper_1536492156.jpg|||meat green egg noodle,58.8,59.6
3751525100fa1880bc8bfe268fe1821a,2018/9/10,breakfast/224229_20180910_breakfast_1536535993.jpg|||milk egg,lunch/224229_20180910_lunch_1536585159.jpg|||pepper corn pork moss carrot radish potato tofu,supper/224229_20180910_supper_1536585336.jpg|||egg,59.6,59.7
3751525100fa1880bc8bfe268fe1821a,2018/9/11,breakfast/224229_20180911_breakfast_1536622671.jpg|||beef apple milk,lunch/224229_20180911_lunch_1536668295.jpg|||lotus_root meat potato gourd cabbage,supper/224229_20180911_supper_1536668515.jpg|||cauliflower vegetable egg,59.7,58.95
3751525100fa1880bc8bfe268fe1821a,2018/9/12,breakfast/224229_20180912_breakfast_1536708840.jpg|||bread tomato milk,lunch/224229_20180912_lunch_1536752575.jpg|||cowpea duck potato gourd cabbage,supper/224229_20180912_supper_1536752806.jpg|||cucumber egg,58.95,59.2
68fd745415d1031b0b65944ea88293be,2018/9/3,breakfast/224217_20180903_breakfast_1535930987.jpg|||green milk pumpkin,lunch/224217_20180903_lunch_1535947457.jpg|||cabbage chicken green potato,supper/224217_20180903_supper_1535970199.jpg;supper/224217_20180903_supper_1535970259.jpg|||cucumber taro celery fish gourd,76.7,76.4
68fd745415d1031b0b65944ea88293be,2018/9/4,breakfast/224217_20180904_breakfast_1536019108.jpg|||egg corn milk potato,lunch/224217_20180904_lunch_1536034256.jpg|||cabbage chicken corn fungus,supper/224217_20180904_supper_1536056650.jpg;supper/224217_20180904_supper_1536056669.jpg;supper/224217_20180904_supper_1536056687.jpg|||vegetable cucumber fungus pumpkin fish potato,76.4,76.1
68fd745415d1031b0b65944ea88293be,2018/9/5,breakfast/224217_20180905_breakfast_1536102651.jpg|||green milk pumpkin,lunch/224217_20180905_lunch_1536121191.jpg|||tofu meat potato,supper/224217_20180905_supper_1536143521.jpg|||okra beef potato fish cabbage,76.1,76.1
68fd745415d1031b0b65944ea88293be,2018/9/6,breakfast/224217_20180906_breakfast_1536189628.jpg|||green milk pumpkin,lunch/224217_20180906_lunch_1536207818.jpg|||tofu chicken potato,supper/224217_20180906_supper_1536227735.jpg|||taro fish beef cantaloupe,76.1,75.4
68fd745415d1031b0b65944ea88293be,2018/9/7,breakfast/224217_20180907_breakfast_1536275023.jpg|||green milk pumpkin,lunch/224217_20180907_lunch_1536293065.jpg|||cabbage chicken egg pumpkin,supper/224217_20180907_supper_1536315300.jpg|||beef cucumber corn cauliflower,75.4,75.3
68fd745415d1031b0b65944ea88293be,2018/9/8,breakfast/224217_20180908_breakfast_1536365741.jpg|||potato green pumpkin,lunch/224217_20180908_lunch_1536384869.jpg|||meat green noodle,supper/224217_20180908_supper_1536400318.jpg|||okra shrimp potato,75.3,75.2
becb611464da9373c7fd936ec6813d4b,2018/9/5,breakfast/224215_20180905_breakfast_1536105857.jpg|||oatmeal corn milk,lunch/224215_20180905_lunch_1536122662.jpg|||vegetable shrimp celery rice,supper/224215_20180905_supper_1536140905.jpg|||cabbage shrimp corn,63.4,63.2
becb611464da9373c7fd936ec6813d4b,2018/9/6,breakfast/224215_20180906_breakfast_1536193720.jpg|||porridge egg,lunch/224215_20180906_lunch_1536212572.jpg|||yam chicken bamboo_shoot vegetable,supper/224215_20180906_supper_1536226123.jpg|||shrimp corn vegetable,63.2,62.2
becb611464da9373c7fd936ec6813d4b,2018/9/7,breakfast/224215_20180907_breakfast_1536277469.jpg|||chrysanthemum milk egg,lunch/224215_20180907_lunch_1536294948.jpg|||carrot cucumber chicken mushroom,supper/224215_20180907_supper_1536315013.jpg|||carrot tuna,62.2,61.9
becb611464da9373c7fd936ec6813d4b,2018/9/8,breakfast/224215_20180908_breakfast_1536366337.jpg|||porridge milk,lunch/224215_20180908_lunch_1536385108.jpg|||pear chicken cucumber onion carrot berry peanut,supper/224215_20180908_supper_1536407052.jpg|||vegetable cauliflower tomato carrot mushroom,61.9,61.4
becb611464da9373c7fd936ec6813d4b,2018/9/9,breakfast/224215_20180909_breakfast_1536450636.jpg|||grain apple,lunch/224215_20180909_lunch_1536465055.jpg|||corn spareribs meat fish cabbage,supper/224215_20180909_supper_1536491732.jpg|||shellfish corn silver_ear,61.4,61.6
becb611464da9373c7fd936ec6813d4b,2018/9/10,breakfast/224215_20180910_breakfast_1536537872.jpg|||bun milk,lunch/224215_20180910_lunch_1536554566.jpg|||carrot egg tomato rice,supper/224215_20180910_supper_1536576407.jpg|||pepper sausage rice carrot pea egg,61.6,61.9
ee05d453f2d04b72bd6ca4bd21da7ddc,2018/9/2,breakfast/224184_20180902_breakfast_1535847800.jpg;breakfast/224184_20180902_breakfast_1535847964.jpg|||porridge egg potato,lunch/224184_20180902_lunch_1535861805.jpg;lunch/224184_20180902_lunch_1535861825.jpg;lunch/224184_20180902_lunch_1535861835.jpg|||shrimp chicken okra vegetable fish cabbage,supper/224184_20180902_supper_1535883469.jpg|||fish kelp,59.0,58.2
